<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.01.07	15:00:00	4445.12	4453.07	4427.84	4452.88	10330	0	28
2026.01.07	16:00:00	4452.72	4454.16	4435.78	4445.42	10405	0	28
2026.01.07	17:00:00	4445.30	4452.10	4423.51	4446.08	10517	0	28
2026.01.07	18:00:00	4446.04	4468.26	4443.82	4464.12	9564	0	28
2026.01.07	19:00:00	4464.16	4465.33	4449.79	4451.76	8099	0	28
2026.01.07	20:00:00	4451.68	4458.77	4447.18	4452.02	8481	0	28
2026.01.07	21:00:00	4452.00	4457.90	4445.31	4456.89	7455	0	28
2026.01.07	22:00:00	4456.87	4461.56	4450.50	4451.94	8279	0	28
2026.01.07	23:00:00	4452.01	4455.95	4449.78	4455.80	3373	0	28
2026.01.08	01:00:00	4456.49	4463.97	4456.06	4463.39	3697	0	28
2026.01.08	02:00:00	4463.38	4466.30	4446.69	4450.20	6188	0	28
2026.01.08	03:00:00	4449.98	4460.24	4441.95	4448.54	9261	0	28
2026.01.08	04:00:00	4448.53	4449.53	4433.36	4441.15	9022	0	28
2026.01.08	05:00:00	4441.13	4446.01	4437.24	4440.31	7615	0	28
2026.01.08	06:00:00	4440.28	4440.42	4430.23	4431.59	5894	0	28
2026.01.08	07:00:00	4431.53	4432.40	4415.67	4425.58	9071	0	28
2026.01.08	08:00:00	4425.58	4437.70	4416.01	4433.18	9428	0	28
2026.01.08	09:00:00	4433.19	4439.57	4428.46	4430.95	7002	0	28
2026.01.08	10:00:00	4430.96	4433.05	4419.92	4432.06	7708	0	28
2026.01.08	11:00:00	4431.59	4435.44	4426.03	4432.65	6833	0	28
2026.01.08	12:00:00	4432.66	4434.79	4423.02	4433.23	6200	0	28
2026.01.08	13:00:00	4432.95	4432.95	4422.15	4422.79	6325	0	28
2026.01.08	14:00:00	4422.82	4431.25	4407.75	4427.67	8647	0	28
2026.01.08	15:00:00	4427.70	4435.85	4417.33	4423.71	9870	0	28
2026.01.08	16:00:00	4422.58	4439.41	4419.07	4432.95	10455	0	28
2026.01.08	17:00:00	4432.64	4456.17	4427.88	4454.07	10569	0	28
2026.01.08	18:00:00	4454.14	4464.41	4446.89	4463.22	9678	0	28
2026.01.08	19:00:00	4463.21	4465.24	4457.56	4463.40	8132	0	28
2026.01.08	20:00:00	4463.41	4463.41	4447.92	4449.54	8129	0	28
2026.01.08	21:00:00	4449.54	4452.85	4444.76	4452.11	6826	0	28
2026.01.08	22:00:00	4452.08	4477.94	4451.52	4476.02	8283	0	28
2026.01.08	23:00:00	4476.08	4479.39	4472.71	4477.53	4264	0	28
2026.01.09	01:00:00	4477.09	4483.94	4472.68	4475.60	4492	0	28
2026.01.09	02:00:00	4475.75	4476.64	4460.05	4461.42	5392	0	28
2026.01.09	03:00:00	4462.82	4469.94	4452.96	4468.85	9327	0	28
2026.01.09	04:00:00	4468.85	4476.36	4465.68	4469.57	7639	0	28
2026.01.09	05:00:00	4469.53	4470.00	4460.50	4464.05	6856	0	28
2026.01.09	06:00:00	4464.01	4466.86	4460.64	4464.60	4455	0	28
2026.01.09	07:00:00	4464.35	4471.74	4458.22	4468.03	6353	0	28
2026.01.09	08:00:00	4468.20	4477.38	4465.96	4473.95	7489	0	28
2026.01.09	09:00:00	4473.96	4475.44	4468.60	4470.21	5151	0	28
2026.01.09	10:00:00	4470.24	4476.75	4464.10	4468.53	6473	0	28
2026.01.09	11:00:00	4468.51	4477.46	4468.45	4471.14	5973	0	28
2026.01.09	12:00:00	4471.16	4474.15	4467.03	4472.57	5009	0	28
2026.01.09	13:00:00	4472.72	4476.11	4468.75	4475.35	5312	0	28
2026.01.09	14:00:00	4475.31	4480.45	4461.05	4465.95	7078	0	28
2026.01.09	15:00:00	4465.96	4491.77	4459.43	4482.67	10291	0	28
2026.01.09	16:00:00	4482.71	4498.00	4479.23	4494.43	10841	0	28
2026.01.09	17:00:00	4494.54	4516.97	4490.51	4512.24	10586	0	28
2026.01.09	18:00:00	4512.20	4514.22	4499.70	4506.47	9423	0	28
2026.01.09	19:00:00	4507.05	4511.41	4481.98	4484.54	9029	0	28
2026.01.09	20:00:00	4484.32	4504.58	4483.13	4496.15	8524	0	28
2026.01.09	21:00:00	4496.12	4501.83	4492.74	4499.38	6687	0	28
2026.01.09	22:00:00	4499.28	4510.03	4497.81	4507.57	7638	0	28
2026.01.09	23:00:00	4507.41	4511.22	4504.94	4509.91	3145	0	28
2026.01.12	01:00:00	4520.01	4544.95	4513.29	4540.08	6986	0	28
2026.01.12	02:00:00	4540.05	4601.05	4536.44	4588.85	9216	0	28
2026.01.12	03:00:00	4589.09	4594.74	4570.46	4570.52	10483	0	28
2026.01.12	04:00:00	4570.19	4582.08	4561.77	4577.52	9225	0	28
2026.01.12	05:00:00	4577.45	4581.35	4567.73	4570.56	7461	0	28
2026.01.12	06:00:00	4570.57	4572.11	4563.43	4568.57	6180	0	28
2026.01.12	07:00:00	4568.54	4584.90	4566.16	4580.75	6927	0	28
2026.01.12	08:00:00	4580.73	4580.73	4569.71	4578.42	7529	0	28
2026.01.12	09:00:00	4578.62	4589.55	4574.75	4587.61	7237	0	28
2026.01.12	10:00:00	4587.65	4598.29	4579.38	4596.74	7428	0	28
2026.01.12	11:00:00	4596.66	4599.27	4587.66	4589.04	7166	0	28
2026.01.12	12:00:00	4589.02	4595.35	4585.96	4594.32	6186	0	28
2026.01.12	13:00:00	4594.20	4594.89	4581.83	4585.24	6339	0	28
2026.01.12	14:00:00	4585.23	4590.56	4578.44	4590.39	7207	0	28
2026.01.12	15:00:00	4590.38	4620.15	4588.48	4615.76	9858	0	28
2026.01.12	16:00:00	4615.72	4617.08	4585.08	4602.21	11065	0	28
2026.01.12	17:00:00	4602.10	4627.39	4601.86	4621.24	10260	0	28
2026.01.12	18:00:00	4621.11	4630.11	4607.84	4616.87	9086	0	28
2026.01.12	19:00:00	4616.88	4620.39	4610.67	4616.34	8319	0	28
2026.01.12	20:00:00	4616.07	4618.40	4600.56	4610.75	8324	0	28
2026.01.12	21:00:00	4610.76	4618.81	4608.67	4611.02	6906	0	28
2026.01.12	22:00:00	4611.11	4611.59	4591.50	4593.34	8469	0	28
2026.01.12	23:00:00	4593.46	4596.87	4589.18	4592.57	4385	0	28
2026.01.13	01:00:00	4604.10	4608.01	4578.09	4599.24	6804	0	28
2026.01.13	02:00:00	4599.48	4599.57	4584.43	4587.23	5479	0	28
2026.01.13	03:00:00	4587.23	4595.62	4575.58	4577.80	9645	0	28
2026.01.13	04:00:00	4577.90	4594.88	4576.73	4594.17	8345	0	28
2026.01.13	05:00:00	4594.05	4599.52	4592.54	4594.13	6493	0	28
2026.01.13	06:00:00	4594.12	4599.70	4593.98	4596.47	5038	0	28
2026.01.13	07:00:00	4596.23	4601.89	4585.93	4592.08	6941	0	28
2026.01.13	08:00:00	4592.04	4592.36	4573.66	4581.46	8561	0	28
2026.01.13	09:00:00	4581.53	4587.00	4577.50	4580.57	5945	0	28
2026.01.13	10:00:00	4580.41	4596.96	4579.66	4592.74	6849	0	28
2026.01.13	11:00:00	4592.69	4595.57	4585.63	4586.05	5901	0	28
2026.01.13	12:00:00	4586.07	4588.23	4580.43	4586.28	5232	0	28
2026.01.13	13:00:00	4586.35	4591.98	4582.14	4588.51	5597	0	28
2026.01.13	14:00:00	4588.58	4595.01	4577.88	4593.16	6054	0	28
2026.01.13	15:00:00	4593.12	4620.69	4590.58	4611.47	10403	0	28
2026.01.13	16:00:00	4611.29	4634.48	4609.04	4629.75	10560	0	28
2026.01.13	17:00:00	4629.61	4630.06	4600.94	4619.11	10642	0	28
2026.01.13	18:00:00	4619.07	4620.68	4593.16	4613.49	9568	0	28
2026.01.13	19:00:00	4613.33	4615.98	4586.71	4590.37	9003	0	28
2026.01.13	20:00:00	4590.28	4601.90	4581.17	4594.11	9722	0	28
2026.01.13	21:00:00	4594.20	4598.94	4584.29	4597.49	8224	0	28
2026.01.13	22:00:00	4597.52	4597.67	4569.86	4585.98	8798	0	28
2026.01.13	23:00:00	4586.01	4589.83	4582.78	4587.22	4286	0	28
2026.01.14	01:00:00	4588.71	4598.77	4588.40	4596.97	4606	0	28
2026.01.14	02:00:00	4597.07	4610.58	4597.07	4608.93	6425	0	28
2026.01.14	03:00:00	4609.07	4619.80	4606.31	4619.10	9050	0	28
2026.01.14	04:00:00	4619.11	4623.57	4614.26	4620.44	7992	0	28
2026.01.14	05:00:00	4620.20	4629.76	4613.33	4628.07	7462	0	28
2026.01.14	06:00:00	4628.06	4630.38	4625.30	4629.23	6480	0	28
2026.01.14	07:00:00	4629.26	4639.56	4617.94	4619.72	8576	0	28
2026.01.14	08:00:00	4619.48	4637.17	4618.41	4637.17	9436	0	28
2026.01.14	09:00:00	4637.20	4639.53	4631.58	4632.47	6585	0	28
2026.01.14	10:00:00	4632.43	4637.84	4622.04	4634.91	8281	0	28
2026.01.14	11:00:00	4634.85	4639.50	4626.98	4630.49	6882	0	28
2026.01.14	12:00:00	4630.38	4638.14	4627.77	4633.01	6606	0	28
2026.01.14	13:00:00	4632.94	4637.35	4626.05	4630.26	6865	0	28
2026.01.14	14:00:00	4630.38	4641.61	4630.32	4638.53	7639	0	28
2026.01.14	15:00:00	4638.53	4641.45	4624.55	4635.63	10266	0	28
2026.01.14	16:00:00	4635.67	4638.86	4606.92	4617.56	10455	0	28
2026.01.14	17:00:00	4617.57	4626.41	4599.44	4617.83	10933	0	28
2026.01.14	18:00:00	4617.86	4624.68	4608.59	4616.93	10292	0	28
2026.01.14	19:00:00	4616.98	4619.03	4601.28	4614.21	9843	0	28
2026.01.14	20:00:00	4614.06	4637.20	4612.78	4634.99	9291	0	28
2026.01.14	21:00:00	4635.13	4642.80	4633.38	4639.12	9002	0	28
2026.01.14	22:00:00	4639.11	4641.42	4625.95	4632.53	9544	0	28
2026.01.14	23:00:00	4632.55	4632.94	4617.81	4627.01	5029	0	28
2026.01.15	01:00:00	4630.45	4632.67	4602.84	4615.28	7500	0	28
2026.01.15	02:00:00	4615.27	4618.06	4610.32	4615.14	6437	0	28
2026.01.15	03:00:00	4615.16	4617.38	4583.67	4599.99	10618	0	28
2026.01.15	04:00:00	4600.02	4614.54	4595.45	4602.82	9305	0	28
2026.01.15	05:00:00	4602.86	4604.20	4581.23	4592.25	9317	0	28
2026.01.15	06:00:00	4592.30	4597.30	4586.95	4592.02	6919	0	28
2026.01.15	07:00:00	4592.13	4598.83	4581.18	4595.28	8185	0	28
2026.01.15	08:00:00	4595.27	4611.85	4593.78	4610.13	9206	0	28
2026.01.15	09:00:00	4610.10	4613.41	4599.23	4601.71	7024	0	28
2026.01.15	10:00:00	4601.63	4607.04	4597.67	4604.21	7775	0	28
2026.01.15	11:00:00	4604.16	4613.06	4600.65	4612.57	7199	0	28
2026.01.15	12:00:00	4612.47	4620.06	4609.37	4619.76	7035	0	28
2026.01.15	13:00:00	4619.89	4622.95	4615.52	4619.13	6702	0	28
2026.01.15	14:00:00	4619.09	4620.68	4611.69	4613.94	7270	0	28
2026.01.15	15:00:00	4613.75	4616.02	4582.40	4587.86	10817	0	28
2026.01.15	16:00:00	4588.17	4615.04	4583.44	4611.10	10797	0	28
2026.01.15	17:00:00	4611.00	4617.91	4603.77	4615.50	10296	0	28
2026.01.15	18:00:00	4615.34	4624.61	4601.21	4605.59	10113	0	28
2026.01.15	19:00:00	4605.58	4616.80	4605.54	4616.46	8432	0	28
2026.01.15	20:00:00	4616.51	4621.07	4613.65	4617.44	8242	0	28
2026.01.15	21:00:00	4617.47	4621.41	4612.73	4615.87	7349	0	28
2026.01.15	22:00:00	4615.84	4616.24	4600.77	4605.67	8976	0	28
2026.01.15	23:00:00	4605.74	4616.25	4604.45	4615.13	4386	0	28
2026.01.16	01:00:00	4616.59	4620.75	4606.47	4610.23	5702	0	28
2026.01.16	02:00:00	4610.19	4611.29	4598.50	4600.09	6473	0	28
2026.01.16	03:00:00	4599.94	4608.47	4593.91	4600.57	9351	0	28
2026.01.16	04:00:00	4600.41	4604.21	4591.31	4594.96	8996	0	28
2026.01.16	05:00:00	4594.99	4599.60	4592.78	4596.28	6787	0	28
2026.01.16	06:00:00	4596.16	4601.95	4596.00	4601.09	4714	0	28
2026.01.16	07:00:00	4601.13	4616.04	4595.28	4611.48	6904	0	28
2026.01.16	08:00:00	4611.41	4612.31	4594.06	4598.00	8601	0	28
2026.01.16	09:00:00	4598.01	4611.87	4596.85	4607.42	6944	0	28
2026.01.16	10:00:00	4607.47	4610.47	4601.35	4603.33	6289	0	28
2026.01.16	11:00:00	4602.84	4608.31	4598.95	4600.81	5341	0	28
2026.01.16	12:00:00	4600.66	4610.96	4599.68	4600.14	5298	0	28
2026.01.16	13:00:00	4600.36	4615.79	4598.52	4612.52	6077	0	28
2026.01.16	14:00:00	4612.56	4612.95	4597.64	4601.99	6596	0	28
2026.01.16	15:00:00	4601.93	4605.63	4582.61	4601.86	10425	0	28
2026.01.16	16:00:00	4601.85	4614.56	4596.19	4607.99	9998	0	28
2026.01.16	17:00:00	4607.70	4620.17	4536.70	4571.19	11161	0	28
2026.01.16	18:00:00	4571.13	4598.90	4568.05	4591.24	10690	0	28
2026.01.16	19:00:00	4591.31	4593.06	4576.76	4581.33	9037	0	28
2026.01.16	20:00:00	4581.34	4595.95	4580.04	4582.57	8596	0	28
2026.01.16	21:00:00	4582.52	4592.39	4580.85	4590.54	7661	0	28
2026.01.16	22:00:00	4590.53	4595.76	4580.79	4582.11	7628	0	28
2026.01.16	23:00:00	4581.90	4598.33	4581.90	4595.57	5049	0	28
2026.01.19	01:00:00	4627.95	4690.38	4617.01	4672.61	9684	0	28
2026.01.19	02:00:00	4672.43	4681.94	4661.06	4675.22	7839	0	28
2026.01.19	03:00:00	4675.32	4678.43	4656.08	4657.35	9971	0	28
2026.01.19	04:00:00	4657.21	4664.95	4653.15	4662.47	8031	0	28
2026.01.19	05:00:00	4662.42	4669.76	4658.20	4658.33	6907	0	28
2026.01.19	06:00:00	4658.42	4665.87	4658.14	4663.17	4555	0	28
2026.01.19	07:00:00	4663.16	4674.21	4663.02	4669.90	6136	0	28
2026.01.19	08:00:00	4669.90	4678.99	4666.82	4677.89	6404	0	28
2026.01.19	09:00:00	4677.88	4678.56	4661.96	4665.14	6154	0	28
2026.01.19	10:00:00	4664.50	4673.68	4661.76	4663.62	6347	0	28
2026.01.19	11:00:00	4663.57	4672.85	4662.07	4668.36	5754	0	28
2026.01.19	12:00:00	4668.21	4671.13	4661.21	4663.66	5034	0	28
2026.01.19	13:00:00	4663.64	4667.46	4659.65	4660.74	5036	0	28
2026.01.19	14:00:00	4660.64	4673.60	4660.16	4671.86	5518	0	28
2026.01.19	15:00:00	4671.87	4673.75	4664.48	4666.03	6716	0	28
2026.01.19	16:00:00	4666.07	4670.29	4661.60	4666.53	6364	0	28
2026.01.19	17:00:00	4666.53	4676.01	4664.24	4674.27	6731	0	28
2026.01.19	18:00:00	4674.29	4675.49	4670.40	4672.15	5245	0	28
2026.01.19	19:00:00	4672.06	4678.74	4669.18	4676.18	4673	0	28
2026.01.19	20:00:00	4676.16	4680.25	4673.70	4676.55	3740	0	28
2026.01.19	21:00:00	4676.57	4676.64	4667.06	4670.67	2949	0	28
2026.01.20	01:00:00	4672.22	4676.91	4664.45	4665.33	3984	0	28
2026.01.20	02:00:00	4665.46	4667.92	4659.54	4660.43	4572	0	28
2026.01.20	03:00:00	4660.39	4675.97	4660.06	4669.76	8124	0	28
2026.01.20	04:00:00	4669.71	4674.71	4665.49	4668.68	7405	0	28
2026.01.20	05:00:00	4668.76	4681.41	4666.11	4680.10	6319	0	28
2026.01.20	06:00:00	4680.18	4696.95	4679.55	4695.15	6136	0	28
2026.01.20	07:00:00	4695.16	4716.63	4694.31	4714.48	7750	0	28
2026.01.20	08:00:00	4714.53	4717.09	4705.57	4712.37	8509	0	28
2026.01.20	09:00:00	4712.37	4722.60	4711.52	4715.80	6442	0	28
2026.01.20	10:00:00	4716.10	4731.41	4714.98	4729.27	7237	0	28
2026.01.20	11:00:00	4729.28	4737.32	4721.25	4732.39	7098	0	28
2026.01.20	12:00:00	4732.40	4734.94	4723.16	4726.46	6283	0	28
2026.01.20	13:00:00	4726.48	4735.28	4721.59	4733.16	5994	0	28
2026.01.20	14:00:00	4732.15	4732.55	4723.99	4727.71	7018	0	28
2026.01.20	15:00:00	4727.65	4738.20	4715.51	4737.22	9841	0	28
2026.01.20	16:00:00	4737.17	4750.99	4728.62	4741.31	10812	0	28
2026.01.20	17:00:00	4741.10	4748.46	4722.52	4737.42	10667	0	28
2026.01.20	18:00:00	4737.50	4757.60	4729.03	4753.56	9313	0	28
2026.01.20	19:00:00	4752.99	4762.41	4746.10	4758.89	8405	0	28
2026.01.20	20:00:00	4759.19	4766.10	4752.69	4759.37	8401	0	28
2026.01.20	21:00:00	4759.34	4766.20	4756.51	4760.72	7162	0	28
2026.01.20	22:00:00	4760.67	4761.11	4747.56	4756.54	8066	0	28
2026.01.20	23:00:00	4756.61	4763.83	4756.26	4762.10	7093	0	28
2026.01.21	01:00:00	4762.88	4781.04	4757.81	4775.79	4517	0	28
2026.01.21	02:00:00	4775.55	4787.25	4770.73	4784.54	5943	0	28
2026.01.21	03:00:00	4784.52	4844.19	4783.62	4835.13	10368	0	28
2026.01.21	04:00:00	4835.33	4841.99	4817.18	4836.59	9023	0	28
2026.01.21	05:00:00	4836.62	4849.55	4827.00	4844.93	8062	0	28
2026.01.21	06:00:00	4844.71	4870.72	4837.88	4865.84	7260	0	28
2026.01.21	07:00:00	4865.85	4878.14	4858.82	4869.66	8114	0	28
2026.01.21	08:00:00	4869.96	4888.40	4845.78	4847.48	9391	0	28
2026.01.21	09:00:00	4847.53	4857.12	4832.56	4855.30	8873	0	28
2026.01.21	10:00:00	4855.28	4869.57	4851.55	4854.63	7760	0	28
2026.01.21	11:00:00	4855.52	4877.01	4852.33	4860.37	7648	0	28
2026.01.21	12:00:00	4860.31	4866.67	4859.45	4861.97	6667	0	28
2026.01.21	13:00:00	4862.01	4871.44	4855.21	4866.80	6384	0	28
2026.01.21	14:00:00	4866.82	4870.83	4855.61	4864.99	7367	0	28
2026.01.21	15:00:00	4864.98	4880.23	4858.37	4879.25	9461	0	28
2026.01.21	16:00:00	4879.25	4880.86	4839.40	4851.85	11071	0	28
2026.01.21	17:00:00	4851.45	4868.68	4813.30	4847.75	11153	0	28
2026.01.21	18:00:00	4848.22	4855.60	4819.77	4833.28	10643	0	28
2026.01.21	19:00:00	4833.36	4834.27	4802.47	4826.21	10552	0	28
2026.01.21	20:00:00	4826.22	4850.62	4819.69	4850.24	9715	0	28
2026.01.21	21:00:00	4850.24	4853.77	4756.03	4781.26	10410	0	28
2026.01.21	22:00:00	4781.26	4827.84	4772.48	4826.91	10542	0	28
2026.01.21	23:00:00	4826.70	4839.75	4813.15	4829.36	5872	0	28
2026.01.22	01:00:00	4834.51	4834.51	4777.62	4778.48	7024	0	28
2026.01.22	02:00:00	4778.30	4798.70	4778.14	4798.19	7105	0	28
2026.01.22	03:00:00	4797.86	4809.54	4772.46	4797.93	9471	0	28
2026.01.22	04:00:00	4797.65	4798.08	4774.78	4789.34	8358	0	28
2026.01.22	05:00:00	4788.92	4796.88	4784.18	4796.57	7097	0	28
2026.01.22	06:00:00	4796.67	4800.37	4793.92	4797.43	6113	0	28
2026.01.22	07:00:00	4797.45	4821.56	4793.80	4821.24	6982	0	28
2026.01.22	08:00:00	4821.22	4829.14	4816.33	4826.49	7498	0	28
2026.01.22	09:00:00	4826.62	4838.14	4825.65	4832.64	6389	0	28
2026.01.22	10:00:00	4832.58	4835.45	4822.17	4830.63	7071	0	28
2026.01.22	11:00:00	4830.04	4837.69	4814.18	4823.04	7179	0	28
2026.01.22	12:00:00	4823.03	4831.60	4819.34	4828.82	6446	0	28
2026.01.22	13:00:00	4828.81	4836.31	4824.39	4831.13	6415	0	28
2026.01.22	14:00:00	4831.00	4832.47	4818.70	4819.70	6824	0	28
2026.01.22	15:00:00	4819.64	4835.21	4810.75	4822.36	9344	0	28
2026.01.22	16:00:00	4822.20	4847.53	4820.42	4834.93	9286	0	28
2026.01.22	17:00:00	4835.01	4873.62	4827.30	4871.22	10427	0	28
2026.01.22	18:00:00	4871.66	4885.24	4867.97	4877.94	9692	0	28
2026.01.22	19:00:00	4877.99	4906.16	4870.12	4904.54	9745	0	28
2026.01.22	20:00:00	4904.34	4919.45	4901.26	4915.98	8963	0	28
2026.01.22	21:00:00	4915.99	4924.26	4905.87	4911.73	8421	0	28
2026.01.22	22:00:00	4911.76	4928.19	4911.52	4916.96	8372	0	28
2026.01.22	23:00:00	4916.84	4940.59	4914.54	4935.59	5269	0	28
2026.01.23	01:00:00	4937.17	4960.44	4930.89	4958.96	6999	0	28
2026.01.23	02:00:00	4959.01	4965.50	4947.43	4965.00	6332	0	28
2026.01.23	03:00:00	4965.34	4967.22	4936.85	4953.50	9275	0	28
2026.01.23	04:00:00	4953.49	4962.09	4947.09	4955.50	6845	0	28
2026.01.23	05:00:00	4955.49	4958.91	4938.08	4951.96	6734	0	28
2026.01.23	06:00:00	4951.95	4958.29	4950.19	4956.23	3798	0	28
2026.01.23	07:00:00	4956.19	4967.30	4954.53	4960.65	5276	0	28
2026.01.23	08:00:00	4960.61	4963.08	4945.60	4953.63	7580	0	28
2026.01.23	09:00:00	4953.64	4959.47	4943.23	4944.47	6731	0	28
2026.01.23	10:00:00	4944.48	4947.51	4901.63	4913.92	8948	0	28
2026.01.23	11:00:00	4913.95	4921.48	4899.79	4918.67	8467	0	28
2026.01.23	12:00:00	4918.64	4932.41	4915.65	4929.77	6719	0	28
2026.01.23	13:00:00	4929.80	4929.83	4912.11	4922.78	6724	0	28
2026.01.23	14:00:00	4923.25	4942.49	4918.27	4939.63	7615	0	28
2026.01.23	15:00:00	4939.26	4947.83	4923.68	4938.95	10188	0	28
2026.01.23	16:00:00	4938.97	4956.47	4932.86	4943.19	9878	0	28
2026.01.23	17:00:00	4943.22	4963.25	4938.29	4960.43	10177	0	28
2026.01.23	18:00:00	4960.42	4988.01	4959.08	4980.28	10038	0	28
2026.01.23	19:00:00	4980.25	4987.97	4962.02	4965.69	9077	0	28
2026.01.23	20:00:00	4965.90	4984.04	4958.42	4966.56	9458	0	28
2026.01.23	21:00:00	4966.53	4989.85	4966.53	4984.32	7891	0	28
2026.01.23	22:00:00	4984.14	4985.62	4970.74	4981.49	8401	0	28
2026.01.23	23:00:00	4981.12	4986.53	4978.04	4986.24	4223	0	28
2026.01.26	01:00:00	4999.33	5040.04	4999.25	5039.70	9385	0	28
2026.01.26	02:00:00	5039.72	5051.97	5030.70	5041.66	8850	0	28
2026.01.26	03:00:00	5041.61	5085.36	5029.15	5070.82	10710	0	28
2026.01.26	04:00:00	5070.86	5092.90	5066.91	5080.90	9846	0	28
2026.01.26	05:00:00	5080.87	5087.83	5070.02	5076.59	8742	0	28
2026.01.26	06:00:00	5076.61	5077.93	5058.37	5070.34	6987	0	28
2026.01.26	07:00:00	5070.30	5076.42	5052.40	5074.47	9042	0	28
2026.01.26	08:00:00	5074.41	5111.00	5065.40	5078.08	9788	0	28
2026.01.26	09:00:00	5077.73	5095.68	5073.94	5089.13	7537	0	28
2026.01.26	10:00:00	5089.14	5098.15	5080.09	5083.45	8247	0	28
2026.01.26	11:00:00	5083.45	5098.27	5075.41	5083.92	8430	0	28
2026.01.26	12:00:00	5084.57	5094.93	5078.56	5091.59	7518	0	28
2026.01.26	13:00:00	5091.57	5092.68	5078.52	5091.43	7450	0	28
2026.01.26	14:00:00	5091.39	5096.86	5077.22	5078.97	8398	0	28
2026.01.26	15:00:00	5078.93	5083.08	5054.77	5068.62	10386	0	28
2026.01.26	16:00:00	5068.63	5096.76	5058.48	5096.05	10410	0	28
2026.01.26	17:00:00	5096.12	5097.12	5074.18	5090.99	10824	0	28
2026.01.26	18:00:00	5091.00	5104.89	5065.35	5089.34	10831	0	28
2026.01.26	19:00:00	5089.40	5104.83	5080.97	5100.80	10529	0	28
2026.01.26	20:00:00	5100.83	5103.03	5058.40	5068.82	11281	0	28
2026.01.26	21:00:00	5068.79	5069.55	5008.37	5028.82	11457	0	28
2026.01.26	22:00:00	5029.39	5062.21	5026.36	5054.92	10951	0	28
2026.01.26	23:00:00	5054.96	5059.15	4990.07	5011.91	9330	0	28
2026.01.27	01:00:00	5011.67	5061.38	5011.66	5043.58	8139	0	28
2026.01.27	02:00:00	5043.62	5053.95	5013.82	5032.79	8271	0	28
2026.01.27	03:00:00	5032.79	5075.73	5018.74	5060.25	10569	0	28
2026.01.27	04:00:00	5060.08	5079.63	5049.56	5072.39	8976	0	28
2026.01.27	05:00:00	5072.38	5079.09	5060.39	5076.80	8630	0	28
2026.01.27	06:00:00	5076.74	5078.56	5061.70	5067.85	7787	0	28
2026.01.27	07:00:00	5067.79	5085.26	5057.23	5082.87	8953	0	28
2026.01.27	08:00:00	5082.91	5093.72	5076.60	5085.68	8709	0	28
2026.01.27	09:00:00	5085.69	5100.42	5081.58	5085.86	9228	0	28
2026.01.27	10:00:00	5085.81	5088.20	5073.48	5079.34	8703	0	28
2026.01.27	11:00:00	5079.36	5099.45	5077.96	5098.68	8234	0	28
2026.01.27	12:00:00	5098.41	5098.41	5081.97	5086.45	7894	0	28
2026.01.27	13:00:00	5086.52	5090.66	5067.20	5077.06	7764	0	28
2026.01.27	14:00:00	5076.89	5090.94	5073.57	5085.15	9170	0	28
2026.01.27	15:00:00	5085.06	5092.82	5069.60	5077.40	10594	0	28
2026.01.27	16:00:00	5077.40	5082.03	5046.80	5054.54	11389	0	28
2026.01.27	17:00:00	5053.48	5091.05	5048.10	5090.75	11189	0	28
2026.01.27	18:00:00	5090.86	5103.00	5083.29	5087.52	10604	0	28
2026.01.27	19:00:00	5087.42	5094.08	5077.02	5081.32	10409	0	28
2026.01.27	20:00:00	5081.33	5095.55	5076.48	5087.88	10067	0	28
2026.01.27	21:00:00	5087.91	5099.84	5081.15	5098.76	8449	0	28
2026.01.27	22:00:00	5098.80	5182.08	5097.82	5176.65	11136	0	28
2026.01.27	23:00:00	5176.80	5190.22	5169.33	5176.16	8372	0	28
2026.01.28	01:00:00	5182.50	5184.50	5159.05	5172.26	8777	0	28
2026.01.28	02:00:00	5172.13	5180.15	5157.41	5172.01	7962	0	28
2026.01.28	03:00:00	5171.77	5225.10	5168.61	5205.38	10954	0	28
2026.01.28	04:00:00	5204.77	5234.47	5201.83	5231.92	9878	0	28
2026.01.28	05:00:00	5231.89	5247.39	5224.48	5235.13	9802	0	28
2026.01.28	06:00:00	5234.98	5248.83	5232.22	5245.46	7405	0	28
2026.01.28	07:00:00	5245.44	5266.21	5241.50	5261.19	9207	0	28
2026.01.28	08:00:00	5261.18	5271.28	5252.02	5269.79	8961	0	28
2026.01.28	09:00:00	5269.75	5292.52	5263.10	5290.32	8743	0	28
2026.01.28	10:00:00	5290.30	5311.26	5280.76	5293.53	9555	0	28
2026.01.28	11:00:00	5293.51	5297.36	5263.02	5278.01	9003	0	28
2026.01.28	12:00:00	5278.03	5285.68	5269.41	5269.93	7666	0	28
2026.01.28	13:00:00	5270.39	5270.39	5239.18	5261.49	8704	0	28
2026.01.28	14:00:00	5261.51	5279.20	5251.95	5279.14	8746	0	28
2026.01.28	15:00:00	5279.15	5289.36	5257.11	5266.57	10541	0	28
2026.01.28	16:00:00	5266.53	5288.18	5248.78	5285.95	10844	0	28
2026.01.28	17:00:00	5285.97	5298.00	5235.99	5277.93	11321	0	28
2026.01.28	18:00:00	5278.06	5299.72	5274.26	5299.50	10713	0	28
2026.01.28	19:00:00	5299.56	5306.70	5283.22	5298.02	10243	0	28
